StoreID,StoreName,Address,City,Region,Postcode,Country,CountryCode,Latitude,Longitude,Phone,Website,OpeningHours,Source,SourceRef,SourceURL,RetrievedAt
DEC-00938,Decathlon,"Via G. Galilei, 20",Bolzano,Trentino-Alto Adige,39100,Italy,IT,46.4867420,11.3365722,+39 0471 180104,https://www.decathlon.it/store-view/negozio-sport-bolzano-bozen-0070113601136,Mo-Sa 09:00-20:00; Su 10:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070113601136;node/3867121603,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/3867121603,2026-07-11T20:29:07+00:00
DEC-00939,Decathlon,,Brandizzo,Piedmont,,Italy,IT,45.1686605,7.8258009,,,,OpenStreetMap,way/992649532;way/1035762531,https://www.openstreetmap.org/way/992649532; https://www.openstreetmap.org/way/1035762531,2026-07-11T20:29:07+00:00
DEC-00940,Decathlon,S.S. 7 per taranto 6/a,Brindisi,Apulia,72100,Italy,IT,40.6226480,17.9107240,+39 0831 508255,https://www.decathlon.it/store-view/negozio-sport-brindisi-0070036100361,Mo-Su 09:00-20:30,AllThePlaces / localisateur officiel; OpenStreetMap,0070036100361;way/422357678,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/422357678,2026-07-11T20:29:07+00:00
DEC-00941,Decathlon,"Strada Statale Romea 309, int. 508, Parco Commerciale Clodì",Brondolo di Chioggia,Veneto,30015,Italy,IT,45.1891128,12.2776348,+39 041 490256,https://www.decathlon.it/store-view/negozio-sport-chioggia-venezia-0070116301163,Mo-Sa 09:00-20:00; Su 09:30-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070116301163;way/776276454,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/776276454,2026-07-11T20:29:07+00:00
DEC-00942,Decathlon,viale Toscana 13,Burolo,Piedmont,10010,Italy,IT,45.4684900,7.9211600,+39 0125 676468,https://www.decathlon.it/store-view/negozio-sport-ivrea-torino-0070116201162,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070116201162;way/312485346,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/312485346,2026-07-11T20:29:07+00:00
DEC-00943,Decathlon,Via Italia,Busnago,Lombardy,20874,Italy,IT,45.6211865,9.4792552,+39 039 894 6445,https://www.decathlon.it/store-view/negozio-sport-busnago-monza-e-brianza-0070067900679,Mo-Su 09:00-20:30,AllThePlaces / localisateur officiel; OpenStreetMap,0070067900679;way/552607918,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/552607918,2026-07-11T20:29:07+00:00
DEC-00944,Decathlon,Via San Simone 60,Cagliari,Sardinia,09122,Italy,IT,39.2316617,9.0913243,+39 070 096 2505,https://www.decathlon.it/store-view/negozio-sport-service-center-sardegna-0070256402564,Mo-Su 09:00-21:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070256402564;0070256502565;node/7876636375,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/7876636375,2026-07-11T20:29:07+00:00
DEC-00945,Decathlon,Via del Campo d'Aviazione,Camerano,The Marches,60021,Italy,IT,43.5172000,13.5299000,+39 071 730 9128,https://www.decathlon.it/store-view/negozio-sport-camerano-ancona-0070075200752,Mo-Su 09:00-20:30,AllThePlaces / localisateur officiel,0070075200752,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00946,Decathlon,Via Colle delle Api adiac. CC Monforte,Campobasso,Molise,86100,Italy,IT,41.5870613,14.6716022,+39 0874 483445,https://www.decathlon.it/store-view/negozio-sport-campobasso-0070060600606,Mo-Su 10:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070060600606;way/133377879,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/133377879,2026-07-11T20:29:07+00:00
DEC-00947,Decathlon,Via Ciachea,Carini,Sicily,90044,Italy,IT,38.1737670,13.2187480,+39 091 271 9981,https://www.decathlon.it/store-view/negozio-sport-palermo-0070299402994,Mo-Su 09:00-21:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070299402994;way/1216126612,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/1216126612,2026-07-11T20:29:07+00:00
DEC-00948,Decathlon,Via Guido Rossa,Carugate,Lombardy,20061,Italy,IT,45.5464802,9.3353359,+39 02 9215 1970,https://www.decathlon.it/store-view/negozio-sport-carugate-milano-0070033100331,Mo-Su 09:30-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070033100331;node/6412171986,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/6412171986,2026-07-11T20:29:07+00:00
DEC-00949,Decathlon,Via Noicattaro 2 c/o C.C. Auchan,Casamassima,Apulia,70010,Italy,IT,40.9676000,16.9243000,+39 080 697 7506,https://www.decathlon.it/store-view/negozio-sport-casamassima-bari-0070019600196,Mo-Su 09:30-21:00,AllThePlaces / localisateur officiel,0070019600196,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00950,Decathlon,2 Via Noicattaro,Casamassima,Apulia,70010,Italy,IT,40.9707008,16.9273350,+39 080 6977506,https://www.decathlon.it/,,OpenStreetMap,way/410439502,https://www.openstreetmap.org/way/410439502,2026-07-11T20:29:07+00:00
DEC-00951,Decathlon,Circonv. Esterna ang. Via S. Salvatore,Casoria,Campania,80026,Italy,IT,40.8969410,14.3136840,+39 081 584 2034,https://www.decathlon.it/store-view/negozio-sport-casoria-napoli-0070041200412,Mo-Su 09:30-21:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070041200412;way/138628312,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/138628312,2026-07-11T20:29:07+00:00
DEC-00952,Decathlon Deposito e Logistica Bologna,4 Via Henry Ford,Castel San Pietro Terme,Emilia-Romagna,40024,Italy,IT,44.4291648,11.6138938,,,,OpenStreetMap,node/7112085256,https://www.openstreetmap.org/node/7112085256,2026-07-11T20:29:07+00:00
DEC-00953,Decathlon,Decathlon Castelletto Ticino - SS 33 del Sempione,Castelletto Sopra Ticino,Lombardy,28053,Italy,IT,45.7208255,8.6088729,+39 0331 979257,https://www.decathlon.it/store-view/negozio-sport-castelletto-ticino-novara-0070086600866,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070086600866;way/329672742,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/329672742,2026-07-11T20:29:07+00:00
DEC-00954,Decathlon,Via Vulcania 11,Castenedolo,Lombardy,25014,Italy,IT,45.4581588,10.3221365,+39 030 967 2749,https://www.decathlon.it/store-view/negozio-sport-castenedolo-brescia-0070057900579,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel,0070057900579,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00955,Decathlon,Viale Bruno Tirelli 635/L,Castione Andevenno,Lombardy,23012,Italy,IT,46.1624780,9.8140286,+39 0342 567039,https://www.decathlon.it/store-view/negozio-sport-castione-andevenno-sondrio-0070081700817,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070081700817;way/535789711,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/535789711,2026-07-11T20:29:07+00:00
DEC-00956,Decathlon,,Castromediano,Apulia,,Italy,IT,40.3272024,18.1633259,,,,OpenStreetMap,node/13988279281,https://www.openstreetmap.org/node/13988279281,2026-07-11T20:29:07+00:00
DEC-00957,Decathlon,Viale Emilia Loc. Barone c/o Le Fontane,Catanzaro,Calabria,88100,Italy,IT,38.8436940,16.6462350,+39 0961 710005,https://www.decathlon.it/store-view/negozio-sport-catanzaro-0070053400534,Mo-Su 09:00-20:30,AllThePlaces / localisateur officiel; OpenStreetMap,0070053400534;node/7589586203,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/7589586203,2026-07-11T20:29:07+00:00
DEC-00958,Decathlon,S.S.16,Cavallino,Apulia,73020,Italy,IT,40.3043651,18.1917430,+39 0832 159 2295,https://www.decathlon.it/store-view/negozio-sport-cavallino-lecce-0070037700377,Mo-Su 09:30-20:30,AllThePlaces / localisateur officiel,0070037700377,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00959,Decathlon,"Viale Brianza, 2",Cinisello Balsamo,Lombardy,20092,Italy,IT,45.5497000,9.2382000,+39 02 6129 4473,https://www.decathlon.it/store-view/negozio-sport-cinisello-milano-0070031600316,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070031600316;node/1547614866;way/185125542,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/1547614866; https://www.openstreetmap.org/way/185125542,2026-07-11T20:29:07+00:00
DEC-00960,Decathlon,SP 5 Colligiana Loc.Belvedere Ingresso 7,Colle Val D'Elsa,Tuscany,53034,Italy,IT,43.4069708,11.1652964,+39 0577 905015,https://www.decathlon.it/store-view/negozio-sport-colle-val-d-elsa-siena-0070057800578,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070057800578;node/1491161940,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/1491161940,2026-07-11T20:29:07+00:00
DEC-00961,Decathlon,15 Via Cecilio,Como Como,Lombardy,22100,Italy,IT,45.7835945,9.0681639,+39 031 537 8741,https://www.decathlon.it/store-view/negozio-sport-como-0070329803298,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070329803298;node/13398379368,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/13398379368,2026-07-11T20:29:07+00:00
DEC-00962,Decathlon,"DecaSS106 km 18, 87064 Corigliano Calabro CS",Corigliano Calabro,Calabria,87064,Italy,IT,39.5942000,16.5201000,+39 0983 851475,https://www.decathlon.it/store-view/negozio-sport-corigliano-calabro-cosenza-0070081000810,Mo-Su 09:30-20:00,AllThePlaces / localisateur officiel,0070081000810,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00963,Decathlon,Km.18 Strada Statale 106 Jonica,Corigliano Calabro,Calabria,87064,Italy,IT,39.6722550,16.5076571,,https://www.decathlon.it/,Mo-Su 09:30-20:00,OpenStreetMap,node/2916174673,https://www.openstreetmap.org/node/2916174673,2026-07-11T20:29:07+00:00
DEC-00964,Decathlon,Viale dell'Industria 2/4,Corsico,Lombardy,20094,Italy,IT,45.4321000,9.0818000,+39 02 458 0490,https://www.decathlon.it/store-view/negozio-sport-corsico-milano-0070012000120,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070012000120;way/169467781,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/169467781,2026-07-11T20:29:07+00:00
DEC-00965,Decathlon,"Via Sesto, 43, Centro commerciale Cremona Po",Cremona,Lombardy,26100,Italy,IT,45.1479247,9.9979276,+39 0372 166 4797,https://www.decathlon.it/store-view/negozio-sport-cremona-0070231202312,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070231202312;node/10612535136,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/10612535136,2026-07-11T20:29:07+00:00
DEC-00966,Decathlon,Via Margarita 8 ang. via Savona - Spazio Conad,Cuneo,Piedmont,12100,Italy,IT,44.3910017,7.5830833,+39 0171 346444,https://www.decathlon.it/store-view/negozio-sport-cuneo-0070037000370,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070037000370;node/7089465128;node/13236238577,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/7089465128; https://www.openstreetmap.org/node/13236238577,2026-07-11T20:29:07+00:00
DEC-00967,Decathlon,2 Via Enrico Fermi,Curno,Lombardy,24035,Italy,IT,45.6808856,9.6082240,,,,OpenStreetMap,node/441162531,https://www.openstreetmap.org/node/441162531,2026-07-11T20:29:07+00:00
DEC-00968,Decathlon,Via Fermi 2 c/o C.C. Curno,Curno,Lombardy,24035,Italy,IT,45.6911000,9.6103000,+39 035 466216,https://www.decathlon.it/store-view/negozio-sport-curno-bergamo-0070032200322,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel,0070032200322,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00969,Decathlon,Via Leopoldo Pilla S.S. 10,Curtatone,Lombardy,46010,Italy,IT,45.1536000,10.7291000,+39 0376 348301,https://www.decathlon.it/store-view/negozio-sport-curtatone-mantova-0070059700597,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070059700597;way/229419032,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/229419032,2026-07-11T20:29:07+00:00
DEC-00970,Decathlon,"Via Borgo Bello, snc",Dossobuono,Veneto,37062,Italy,IT,45.3918107,10.9061675,+39 045 860 1217,https://www.decathlon.it/store-view/negozio-sport-villafranca-verona-0070087000870,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070087000870;node/4380707477;node/7274304327;node/4708098609,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/4380707477; https://www.openstreetmap.org/node/7274304327; https://www.openstreetmap.org/node/4708098609,2026-07-11T20:29:07+00:00
DEC-00971,Decathlon,"Località Cortenuova, Via Tosco Romagnola Sud 41",Empoli,Tuscany,50053,Italy,IT,43.7211415,10.9664285,+39 0571 162 4505,https://www.decathlon.it/store-view/negozio-sport-empoli-0070299502995,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel,0070299502995,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00972,Decathlon,41 Via Tosco-Romagnola,Empoli,Tuscany,50053,Italy,IT,43.7223241,10.9737097,,,,OpenStreetMap,node/10202296781,https://www.openstreetmap.org/node/10202296781,2026-07-11T20:29:07+00:00
DEC-00973,Decathlon,"Via Cristoforo Colombo, 6",Faenza,Emilia-Romagna,48018,Italy,IT,44.3267000,11.9056000,+39 0546 46944,https://www.decathlon.it/store-view/negozio-sport-faenza-ravenna-0070053700537,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070053700537;way/204405523,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/204405523,2026-07-11T20:29:07+00:00
DEC-00974,Decathlon,"Via Ferraresi, snc",Ferrara,Emilia-Romagna,44124,Italy,IT,44.8224000,11.5934000,+39 0532 229637,https://www.decathlon.it/store-view/negozio-sport-ferrara-0070114801148,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070114801148;way/429302513,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/429302513,2026-07-11T20:29:07+00:00
DEC-00975,Decathlon,Via Federico Fellini Fidenza Shopping Park,Fidenza,Emilia-Romagna,43036,Italy,IT,44.8663000,10.0616000,+39 0524 687943,https://www.decathlon.it/store-view/negozio-sport-fidenza-parma-0070061900619,Mo-Su 10:00-20:00,AllThePlaces / localisateur officiel,0070061900619,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00976,Decathlon,9 Via Federico Fellini,Fidenza,Emilia-Romagna,43036,Italy,IT,44.8810350,10.0936807,+39 0524 687943,,,OpenStreetMap,way/202199864,https://www.openstreetmap.org/way/202199864,2026-07-11T20:29:07+00:00
DEC-00977,Decathlon,Via Comunità Europea 6,Figline Valdarno,Tuscany,50063,Italy,IT,43.6277000,11.4621000,+39 055 915 4060,https://www.decathlon.it/store-view/negozio-sport-figline-valdarno-firenze-0070083600836,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070083600836;node/3118020509,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/3118020509,2026-07-11T20:29:07+00:00
DEC-00978,Decathlon,Via dei Rastrelli 10/A,Firenze,Tuscany,50127,Italy,IT,43.7913900,11.2296200,+39 055 098 1824,https://www.decathlon.it/store-view/negozio-sport-firenze-novoli-0070115701157,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070115701157;node/11160213374,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/11160213374,2026-07-11T20:29:07+00:00
DEC-00979,Decathlon,Via Maestri del Lavoro 37,Fiume Veneto,Friuli Venezia Giulia,33080,Italy,IT,45.9425000,12.7189000,+39 0434 185 5238,https://www.decathlon.it/store-view/negozio-sport-fiume-veneto-pordenone-0070049900499,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070049900499;way/144788543,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/144788543,2026-07-11T20:29:07+00:00
DEC-00980,Decathlon,Via G. Montanari presso Market Da Vinci,Fiumicino,Latium,00054,Italy,IT,41.7735000,12.2397000,+39 06 6548 8727,https://www.decathlon.it/store-view/negozio-sport-fiumicino-roma-0070046500465,Mo-Su 09:30-21:00,AllThePlaces / localisateur officiel,0070046500465,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00981,Decathlon,Via delle Industrie,Foligno,Umbria,06034,Italy,IT,42.9119394,12.7240991,,,,OpenStreetMap,way/346950708,https://www.openstreetmap.org/way/346950708,2026-07-11T20:29:07+00:00
DEC-00982,Decathlon,Via Industrie SNC,Foligno,Umbria,06034,Italy,IT,42.9189000,12.7239000,+39 0742 670456,https://www.decathlon.it/store-view/negozio-sport-foligno-0070062100621,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel,0070062100621,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-00983,Decathlon,"Via Armando Vona, 28",Frosinone,Latium,03100,Italy,IT,41.6214000,13.2846000,+39 0775 290360,https://www.decathlon.it/store-view/negozio-sport-frosinone-0070074700747,Mo-Fr 09:30-20:00; Sa-Su 09:30-20:30,AllThePlaces / localisateur officiel; OpenStreetMap,0070074700747;node/4318519089,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/4318519089,2026-07-11T20:29:07+00:00
DEC-00984,Decathlon,Viale Milano 175,Gallarate,Lombardy,21013,Italy,IT,45.6424500,8.8198170,+39 0331 701660,https://www.decathlon.it/store-view/negozio-sport-gallarate-varese-0070116001160,Mo-Su 09:30-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070116001160;node/3374366945,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/3374366945,2026-07-11T20:29:07+00:00
DEC-00985,Decathlon,Piazzale Marassi 20/21/22 Rosso,Genova,Liguria,16139,Italy,IT,44.4188614,8.9492888,+39 010 814480,https://www.decathlon.it/store-view/negozio-sport-genova-marassi-0070033000330,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070033000330;way/291337674;way/310827033,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/way/291337674; https://www.openstreetmap.org/way/310827033,2026-07-11T20:29:07+00:00
DEC-00986,Decathlon,"Via Renata Bianchi, 125",Genova,Liguria,16152,Italy,IT,44.4216030,8.8833529,+39 010 600 1195,https://www.decathlon.it/store-view/negozio-sport-genova-campi-0070043400434,Mo-Su 09:00-20:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070043400434;node/1151821652,https://api.woosmap.com/stores?key=woos-25d7be73-ee80-3e98-915d-a5349756f5d2&stores_by_page=300&page=1; https://www.openstreetmap.org/node/1151821652,2026-07-11T20:29:07+00:00
